run,t,strategy,miscovered,n_calibration,interval_length,threshold,score_t,sum_s_past
694,20,ADA,1,12,0.21332803336946116,0.10666401668473058,0.7469050796451502,19.0
694,20,EXPRESS,1,0,0.0,-inf,0.7469050796451502,19.0
694,20,K-EXPRESS,0,0,inf,inf,0.7469050796451502,19.0
694,20,EXPRESS-M,1,10,0.0,-inf,0.7469050796451502,19.0
695,20,FULL,1,30,0.6338949253498338,0.3169474626749169,0.8655341716852231,18.0
695,20,S-FULL,1,30,0.5704888688761037,0.28524443443805186,0.8655341716852231,18.0
695,20,S-FIX,1,10,0.49832185199299217,0.24916092599649609,0.8655341716852231,18.0
695,20,ADA,1,27,0.5697063317102997,0.28485316585514986,0.8655341716852231,18.0
695,20,EXPRESS,0,0,inf,inf,0.8655341716852231,18.0
695,20,K-EXPRESS,1,10,0.5704888688761037,0.28524443443805186,0.8655341716852231,18.0
695,20,EXPRESS-M,0,10,1.9853640430442714,0.9926820215221357,0.8655341716852231,18.0
788,20,FULL,0,30,1.1466734685374744,0.5733367342687372,0.01368547235368963,18.0
788,20,S-FULL,0,30,1.1466734685374744,0.5733367342687372,0.01368547235368963,18.0
788,20,S-FIX,0,10,1.1666465643388397,0.5833232821694199,0.01368547235368963,18.0
788,20,ADA,0,28,1.1466734685374744,0.5733367342687372,0.01368547235368963,18.0
788,20,EXPRESS,0,12,0.39710734640058387,0.19855367320029194,0.01368547235368963,18.0
788,20,K-EXPRESS,0,12,0.65904413546397,0.329522067731985,0.01368547235368963,18.0
788,20,EXPRESS-M,0,22,0.4767044485332992,0.2383522242666496,0.01368547235368963,18.0
832,20,FULL,0,30,0.8556073535308406,0.4278036767654203,0.11511649703957105,18.0
832,20,S-FULL,0,30,0.8556073535308406,0.4278036767654203,0.11511649703957105,18.0
832,20,S-FIX,0,10,0.9304066670802169,0.46520333354010845,0.11511649703957105,18.0
832,20,ADA,0,28,0.8556073535308406,0.4278036767654203,0.11511649703957105,18.0
832,20,EXPRESS,0,13,0.8556073535308406,0.4278036767654203,0.11511649703957105,18.0
832,20,K-EXPRESS,0,10,0.9082868830433148,0.4541434415216574,0.11511649703957105,18.0
832,20,EXPRESS-M,0,23,0.965131094342193,0.4825655471710965,0.11511649703957105,18.0
835,20,FULL,0,30,0.6756653385997062,0.3378326692998531,0.22376858849885384,18.0
835,20,S-FULL,0,30,0.5368681250607406,0.2684340625303703,0.22376858849885384,18.0
835,20,S-FIX,0,10,0.6756653385997062,0.3378326692998531,0.22376858849885384,18.0
835,20,ADA,0,20,0.8124806217063045,0.40624031085315226,0.22376858849885384,18.0
835,20,EXPRESS,1,1,0.4175181732297646,0.2087590866148823,0.22376858849885384,18.0
835,20,K-EXPRESS,0,12,0.6756653385997062,0.3378326692998531,0.22376858849885384,18.0
835,20,EXPRESS-M,0,11,3.487654437700885,1.7438272188504425,0.22376858849885384,18.0
838,20,FULL,1,30,0.6113702436003727,0.30568512180018637,0.535104114204993,18.0
838,20,S-FULL,1,30,0.6113702436003727,0.30568512180018637,0.535104114204993,18.0
838,20,S-FIX,1,10,0.7987760407477253,0.3993880203738627,0.535104114204993,18.0
838,20,ADA,1,19,0.7987760407477253,0.3993880203738627,0.535104114204993,18.0
838,20,EXPRESS,1,0,0.0,-inf,0.535104114204993,18.0
838,20,K-EXPRESS,1,12,0.576535416236084,0.288267708118042,0.535104114204993,18.0
